,StartDate,EndDate,Category,Start,Stop,Miles,Purpose,Year,Month,Day,StartHour,Time of Day,Time Difference,Total Hours,MoreThan1Hour,Time Difference (Minutes),month_name,DayName
891,2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,NA,2016,11,1,19,Night,0 days 00:13:00,0.22,False,13.0,November,Tuesday
892,2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,2016,11,1,20,Night,0 days 00:14:00,0.23,False,14.0,November,Tuesday
893,2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,NA,2016,11,2,15,Day,0 days 00:08:00,0.13,False,8.0,November,Wednesday
894,2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,NA,2016,11,2,15,Day,0 days 00:07:00,0.12,False,7.0,November,Wednesday
895,2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,2016,11,2,16,Day,0 days 00:25:00,0.42,False,25.0,November,Wednesday
896,2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,NA,2016,11,2,17,Day,0 days 00:15:00,0.25,False,15.0,November,Wednesday
897,2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,NA,2016,11,2,17,Day,0 days 00:07:00,0.12,False,7.0,November,Wednesday
898,2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,NA,2016,11,3,11,Day,0 days 00:06:00,0.1,False,6.0,November,Thursday
899,2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,NA,2016,11,3,12,Day,0 days 00:06:00,0.1,False,6.0,November,Thursday
900,2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,NA,2016,11,3,13,Day,0 days 00:05:00,0.08,False,5.0,November,Thursday
901,2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,NA,2016,11,3,14,Day,0 days 00:13:00,0.22,False,13.0,November,Thursday
902,2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,2016,11,3,18,Night,0 days 00:17:00,0.28,False,17.0,November,Thursday
903,2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,11,3,22,Night,0 days 00:12:00,0.2,False,12.0,November,Thursday
904,2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,2016,11,4,10,Day,0 days 00:16:00,0.27,False,16.0,November,Friday
905,2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,NA,2016,11,4,18,Night,0 days 00:07:00,0.12,False,7.0,November,Friday
913,2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,2016,11,6,16,Day,0 days 01:01:00,1.02,True,61.0,November,Sunday
914,2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,NA,2016,11,6,19,Night,0 days 00:08:00,0.13,False,8.0,November,Sunday
916,2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,2016,11,7,12,Day,0 days 00:29:00,0.48,False,29.0,November,Monday
917,2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,2016,11,7,19,Night,0 days 00:40:00,0.67,False,40.0,November,Monday
918,2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,2016,11,8,10,Day,0 days 00:28:00,0.47,False,28.0,November,Tuesday
919,2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,2016,11,8,12,Day,0 days 00:33:00,0.55,False,33.0,November,Tuesday
920,2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,NA,2016,11,8,13,Day,0 days 00:20:00,0.33,False,20.0,November,Tuesday
921,2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,NA,2016,11,8,16,Day,0 days 00:13:00,0.22,False,13.0,November,Tuesday
922,2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,NA,2016,11,9,13,Day,0 days 00:33:00,0.55,False,33.0,November,Wednesday
923,2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,NA,2016,11,9,15,Day,0 days 00:06:00,0.1,False,6.0,November,Wednesday
924,2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,NA,2016,11,9,17,Day,0 days 00:32:00,0.53,False,32.0,November,Wednesday
925,2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,NA,2016,11,9,18,Night,0 days 00:05:00,0.08,False,5.0,November,Wednesday
926,2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,2016,11,9,18,Night,0 days 00:14:00,0.23,False,14.0,November,Wednesday
927,2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,2016,11,9,18,Night,0 days 00:37:00,0.62,False,37.0,November,Wednesday
928,2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,NA,2016,11,9,20,Night,0 days 00:10:00,0.17,False,10.0,November,Wednesday
930,2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,2016,11,10,9,Day,0 days 00:29:00,0.48,False,29.0,November,Thursday
931,2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,NA,2016,11,10,10,Day,0 days 00:11:00,0.18,False,11.0,November,Thursday
932,2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,NA,2016,11,10,14,Day,0 days 00:10:00,0.17,False,10.0,November,Thursday
933,2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,2016,11,10,15,Day,0 days 00:05:00,0.08,False,5.0,November,Thursday
934,2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,2016,11,10,15,Day,0 days 00:23:00,0.38,False,23.0,November,Thursday
936,2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,2016,11,11,9,Day,0 days 00:48:00,0.8,False,48.0,November,Friday
937,2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,NA,2016,11,11,12,Day,0 days 00:15:00,0.25,False,15.0,November,Friday
938,2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,NA,2016,11,11,14,Day,0 days 00:12:00,0.2,False,12.0,November,Friday
939,2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,2016,11,11,14,Day,0 days 01:07:00,1.12,True,67.0,November,Friday
943,2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,NA,2016,11,12,10,Day,0 days 00:30:00,0.5,False,30.0,November,Saturday
946,2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,2016,11,12,14,Day,0 days 00:31:00,0.52,False,31.0,November,Saturday
947,2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,NA,2016,11,12,15,Day,0 days 00:07:00,0.12,False,7.0,November,Saturday
948,2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,NA,2016,11,12,15,Day,0 days 00:11:00,0.18,False,11.0,November,Saturday
949,2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016,11,12,15,Day,0 days 00:19:00,0.32,False,19.0,November,Saturday
953,2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,NA,2016,11,13,11,Day,0 days 00:12:00,0.2,False,12.0,November,Sunday
954,2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,2016,11,13,12,Day,0 days 00:29:00,0.48,False,29.0,November,Sunday
955,2016-11-13 13:05:00,2016-11-13 13:11:00,Business,Southside,South Berkeley,0.9,NA,2016,11,13,13,Day,0 days 00:06:00,0.1,False,6.0,November,Sunday
956,2016-11-13 13:14:00,2016-11-13 13:18:00,Business,South Berkeley,Southside,0.9,NA,2016,11,13,13,Day,0 days 00:04:00,0.07,False,4.0,November,Sunday
960,2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,Mountain View,44.6,Customer Visit,2016,11,14,11,Day,0 days 00:49:00,0.82,False,49.0,November,Monday
961,2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,Berkeley,43.6,Customer Visit,2016,11,14,13,Day,0 days 00:53:00,0.88,False,53.0,November,Monday
962,2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,NA,2016,11,14,15,Day,0 days 00:09:00,0.15,False,9.0,November,Monday
963,2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016,11,14,20,Night,0 days 00:11:00,0.18,False,11.0,November,Monday
964,2016-11-15 13:59:00,2016-11-15 14:06:00,Business,Berkeley,Oakland,5.1,NA,2016,11,15,13,Day,0 days 00:07:00,0.12,False,7.0,November,Tuesday
965,2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,San Francisco,9.7,Temporary Site,2016,11,15,14,Day,0 days 00:17:00,0.28,False,17.0,November,Tuesday
966,2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,Berkeley,11.8,Temporary Site,2016,11,15,20,Night,0 days 00:16:00,0.27,False,16.0,November,Tuesday
967,2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,2016,11,16,20,Night,0 days 00:06:00,0.1,False,6.0,November,Wednesday
968,2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,2016,11,16,22,Night,0 days 00:10:00,0.17,False,10.0,November,Wednesday
969,2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,Oakland,16.3,Customer Visit,2016,11,17,10,Day,0 days 00:31:00,0.52,False,31.0,November,Thursday
970,2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,Morrisville,3.1,Meal/Entertain,2016,11,18,20,Night,0 days 00:10:00,0.17,False,10.0,November,Friday
971,2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,2016,11,18,21,Night,0 days 00:11:00,0.18,False,11.0,November,Friday
972,2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,2016,11,18,21,Night,0 days 00:25:00,0.42,False,25.0,November,Friday
973,2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,2016,11,19,13,Day,0 days 00:19:00,0.32,False,19.0,November,Saturday
974,2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,2016,11,19,14,Day,0 days 00:21:00,0.35,False,21.0,November,Saturday
975,2016-11-19 16:01:00,2016-11-19 16:06:00,Business,Cary,Cary,1.5,NA,2016,11,19,16,Day,0 days 00:05:00,0.08,False,5.0,November,Saturday
976,2016-11-19 16:27:00,2016-11-19 16:41:00,Business,Cary,Cary,1.8,NA,2016,11,19,16,Day,0 days 00:14:00,0.23,False,14.0,November,Saturday
977,2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,Apex,5.4,Errand/Supplies,2016,11,19,17,Day,0 days 00:13:00,0.22,False,13.0,November,Saturday
978,2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,Cary,5.4,Customer Visit,2016,11,19,21,Night,0 days 00:21:00,0.35,False,21.0,November,Saturday
979,2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,Cary,39.2,Between Offices,2016,11,20,10,Day,0 days 01:05:00,1.08,True,65.0,November,Sunday
980,2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,Cary,6.4,Customer Visit,2016,11,20,11,Day,0 days 00:30:00,0.5,False,30.0,November,Sunday
981,2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,Cary,2.7,Meeting,2016,11,20,14,Day,0 days 00:09:00,0.15,False,9.0,November,Sunday
982,2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,Cary,18.5,Errand/Supplies,2016,11,20,17,Day,0 days 00:52:00,0.87,False,52.0,November,Sunday
983,2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,Cary,2.5,Meal/Entertain,2016,11,21,13,Day,0 days 00:12:00,0.2,False,12.0,November,Monday
984,2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,Cary,2.1,Meal/Entertain,2016,11,21,14,Day,0 days 00:10:00,0.17,False,10.0,November,Monday
985,2016-11-21 17:50:00,2016-11-21 18:04:00,Business,Cary,Unknown Location,6.7,Errand/Supplies,2016,11,21,17,Day,0 days 00:14:00,0.23,False,14.0,November,Monday
986,2016-11-21 18:18:00,2016-11-21 18:27:00,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,2016,11,21,18,Night,0 days 00:09:00,0.15,False,9.0,November,Monday
987,2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,2016,11,21,18,Night,0 days 00:08:00,0.13,False,8.0,November,Monday
988,2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,Cary,5.5,Meeting,2016,11,22,15,Day,0 days 00:15:00,0.25,False,15.0,November,Tuesday
989,2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,Cary,4.1,Meeting,2016,11,22,15,Day,0 days 00:13:00,0.22,False,13.0,November,Tuesday
990,2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,Cary,12.7,Customer Visit,2016,11,22,15,Day,0 days 00:52:00,0.87,False,52.0,November,Tuesday
991,2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,11,22,18,Night,0 days 00:10:00,0.17,False,10.0,November,Tuesday
992,2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,2016,11,22,21,Night,0 days 00:12:00,0.2,False,12.0,November,Tuesday
993,2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,Cary,5.9,Meal/Entertain,2016,11,23,15,Day,0 days 00:16:00,0.27,False,16.0,November,Wednesday
994,2016-11-23 16:18:00,2016-11-23 16:29:00,Business,Cary,Cary,1.9,NA,2016,11,23,16,Day,0 days 00:11:00,0.18,False,11.0,November,Wednesday
995,2016-11-23 16:49:00,2016-11-23 17:00:00,Business,Cary,Cary,3.3,NA,2016,11,23,16,Day,0 days 00:11:00,0.18,False,11.0,November,Wednesday
996,2016-11-23 18:37:00,2016-11-23 18:47:00,Business,Cary,Cary,1.3,NA,2016,11,23,18,Night,0 days 00:10:00,0.17,False,10.0,November,Wednesday
997,2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,2016,11,25,11,Day,0 days 00:17:00,0.28,False,17.0,November,Friday
998,2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,2016,11,25,13,Day,0 days 00:18:00,0.3,False,18.0,November,Friday
999,2016-11-26 15:54:00,2016-11-26 15:59:00,Business,Cary,Cary,1.4,NA,2016,11,26,15,Day,0 days 00:05:00,0.08,False,5.0,November,Saturday
1000,2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,Apex,5.1,Meeting,2016,11,26,17,Day,0 days 00:12:00,0.2,False,12.0,November,Saturday
1001,2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,Holly Springs,9.0,Meeting,2016,11,26,17,Day,0 days 00:20:00,0.33,False,20.0,November,Saturday
1002,2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,2016,11,26,18,Night,0 days 00:35:00,0.58,False,35.0,November,Saturday
1003,2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,Cary,2.5,Errand/Supplies,2016,11,26,19,Night,0 days 00:07:00,0.12,False,7.0,November,Saturday
1004,2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,11,27,15,Day,0 days 00:07:00,0.12,False,7.0,November,Sunday
1005,2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,NA,2016,11,27,18,Night,0 days 00:14:00,0.23,False,14.0,November,Sunday
1006,2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,Raleigh,8.5,Customer Visit,2016,11,30,11,Day,0 days 00:31:00,0.52,False,31.0,November,Wednesday
1007,2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,Morrisville,6.7,Temporary Site,2016,11,30,11,Day,0 days 00:42:00,0.7,False,42.0,November,Wednesday
1008,2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,NA,2016,11,30,12,Day,0 days 00:10:00,0.17,False,10.0,November,Wednesday
1009,2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,Cary,5.5,Meeting,2016,12,1,7,Day,0 days 00:15:00,0.25,False,15.0,December,Thursday
1010,2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,Cary,5.5,Errand/Supplies,2016,12,1,8,Day,0 days 00:16:00,0.27,False,16.0,December,Thursday
1011,2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,2016,12,1,18,Night,0 days 00:12:00,0.2,False,12.0,December,Thursday
1012,2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,2016,12,1,20,Night,0 days 00:10:00,0.17,False,10.0,December,Thursday
1013,2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,Apex,5.1,Meal/Entertain,2016,12,2,12,Day,0 days 00:11:00,0.18,False,11.0,December,Friday
1014,2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,Cary,5.3,Customer Visit,2016,12,2,13,Day,0 days 00:15:00,0.25,False,15.0,December,Friday
1015,2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,12,2,20,Night,0 days 00:07:00,0.12,False,7.0,December,Friday
1016,2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,2016,12,2,22,Night,0 days 00:08:00,0.13,False,8.0,December,Friday
1017,2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,2016,12,3,18,Night,0 days 00:21:00,0.35,False,21.0,December,Saturday
1018,2016-12-03 19:08:00,2016-12-03 19:15:00,Business,Wake Co.,Morrisville,1.8,NA,2016,12,3,19,Night,0 days 00:07:00,0.12,False,7.0,December,Saturday
1019,2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,2016,12,3,20,Night,0 days 00:10:00,0.17,False,10.0,December,Saturday
1020,2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,Morrisville,2.9,Meal/Entertain,2016,12,4,18,Night,0 days 00:07:00,0.12,False,7.0,December,Sunday
1021,2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,2016,12,4,20,Night,0 days 00:11:00,0.18,False,11.0,December,Sunday
1022,2016-12-05 18:04:00,2016-12-05 18:17:00,Business,Cary,Cary,4.1,NA,2016,12,5,18,Night,0 days 00:13:00,0.22,False,13.0,December,Monday
1023,2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,Cary,3.8,Meal/Entertain,2016,12,5,19,Night,0 days 00:15:00,0.25,False,15.0,December,Monday
1024,2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,Cary,6.6,Meeting,2016,12,7,12,Day,0 days 00:29:00,0.48,False,29.0,December,Wednesday
1025,2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,Cary,4.0,Meeting,2016,12,7,12,Day,0 days 00:11:00,0.18,False,11.0,December,Wednesday
1026,2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,Cary,7.0,Customer Visit,2016,12,7,19,Night,0 days 00:20:00,0.33,False,20.0,December,Wednesday
1027,2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,Cary,6.9,Meal/Entertain,2016,12,7,21,Night,0 days 00:37:00,0.62,False,37.0,December,Wednesday
1028,2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,Cary,3.4,Errand/Supplies,2016,12,8,14,Day,0 days 00:13:00,0.22,False,13.0,December,Thursday
1029,2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,Cary,3.4,Errand/Supplies,2016,12,8,14,Day,0 days 00:09:00,0.15,False,9.0,December,Thursday
1030,2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,Cary,2.0,Meeting,2016,12,8,19,Night,0 days 00:05:00,0.08,False,5.0,December,Thursday
1031,2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,Cary,2.0,Errand/Supplies,2016,12,8,21,Night,0 days 00:05:00,0.08,False,5.0,December,Thursday
1032,2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,Apex,5.1,Errand/Supplies,2016,12,9,12,Day,0 days 00:15:00,0.25,False,15.0,December,Friday
1033,2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,Cary,8.8,Temporary Site,2016,12,9,13,Day,0 days 00:28:00,0.47,False,28.0,December,Friday
1034,2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,Cary,5.6,Meeting,2016,12,9,20,Night,0 days 00:23:00,0.38,False,23.0,December,Friday
1035,2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,2016,12,9,22,Night,0 days 00:54:00,0.9,False,54.0,December,Friday
1036,2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,2016,12,10,12,Day,0 days 00:33:00,0.55,False,33.0,December,Saturday
1037,2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,2016,12,10,14,Day,0 days 00:36:00,0.6,False,36.0,December,Saturday
1038,2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,12,10,18,Night,0 days 00:10:00,0.17,False,10.0,December,Saturday
1039,2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,12,10,22,Night,0 days 00:12:00,0.2,False,12.0,December,Saturday
1040,2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,12,11,16,Day,0 days 00:10:00,0.17,False,10.0,December,Sunday
1041,2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,2016,12,11,19,Night,0 days 00:10:00,0.17,False,10.0,December,Sunday
1042,2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,2016,12,11,21,Night,0 days 00:08:00,0.13,False,8.0,December,Sunday
1043,2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,2016,12,12,13,Day,0 days 00:10:00,0.17,False,10.0,December,Monday
1044,2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,Apex,4.4,Meal/Entertain,2016,12,12,13,Day,0 days 00:15:00,0.25,False,15.0,December,Monday
1045,2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,Cary,4.7,Customer Visit,2016,12,12,14,Day,0 days 00:13:00,0.22,False,13.0,December,Monday
1046,2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,12,12,17,Day,0 days 00:10:00,0.17,False,10.0,December,Monday
1047,2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,2016,12,12,20,Night,0 days 00:09:00,0.15,False,9.0,December,Monday
1048,2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,2016,12,13,18,Night,0 days 00:10:00,0.17,False,10.0,December,Tuesday
1049,2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,2016,12,13,20,Night,0 days 00:09:00,0.15,False,9.0,December,Tuesday
1050,2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,NA,2016,12,14,16,Day,0 days 00:18:00,0.3,False,18.0,December,Wednesday
1051,2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,NA,2016,12,14,17,Day,0 days 00:12:00,0.2,False,12.0,December,Wednesday
1052,2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,12,14,17,Day,0 days 00:10:00,0.17,False,10.0,December,Wednesday
1053,2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,12,14,20,Night,0 days 00:16:00,0.27,False,16.0,December,Wednesday
1054,2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,Morrisville,10.6,Meeting,2016,12,15,14,Day,0 days 00:34:00,0.57,False,34.0,December,Thursday
1055,2016-12-17 15:38:00,2016-12-17 16:12:00,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,2016,12,17,15,Day,0 days 00:34:00,0.57,False,34.0,December,Saturday
1056,2016-12-17 17:19:00,2016-12-17 17:59:00,Business,Unknown Location,Unknown Location,5.3,Temporary Site,2016,12,17,17,Day,0 days 00:40:00,0.67,False,40.0,December,Saturday
1057,2016-12-18 13:03:00,2016-12-18 13:41:00,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,2016,12,18,13,Day,0 days 00:38:00,0.63,False,38.0,December,Sunday
1058,2016-12-18 16:38:00,2016-12-18 17:25:00,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,2016,12,18,16,Day,0 days 00:47:00,0.78,False,47.0,December,Sunday
1059,2016-12-18 20:35:00,2016-12-18 21:04:00,Business,Unknown Location,Unknown Location,9.2,NA,2016,12,18,20,Night,0 days 00:29:00,0.48,False,29.0,December,Sunday
1062,2016-12-19 13:04:00,2016-12-19 13:08:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,2016,12,19,13,Day,0 days 00:04:00,0.07,False,4.0,December,Monday
1063,2016-12-19 13:24:00,2016-12-19 13:35:00,Business,Unknown Location,Unknown Location,1.3,NA,2016,12,19,13,Day,0 days 00:11:00,0.18,False,11.0,December,Monday
1064,2016-12-19 14:07:00,2016-12-19 14:15:00,Business,Unknown Location,Unknown Location,2.5,NA,2016,12,19,14,Day,0 days 00:08:00,0.13,False,8.0,December,Monday
1065,2016-12-19 14:18:00,2016-12-19 14:32:00,Business,Unknown Location,Unknown Location,5.3,NA,2016,12,19,14,Day,0 days 00:14:00,0.23,False,14.0,December,Monday
